region,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
NUEVO LEÓN,2020-07-05,nowcast,1,1,1.1,1,1.1,0.22
NUEVO LEÓN,2020-07-06,nowcast,1,1,1.1,1,1.1,0.23
NUEVO LEÓN,2020-07-07,nowcast,1,1,1.1,1,1.1,0.21
NUEVO LEÓN,2020-07-08,nowcast,1,1,1.1,1,1.1,0.2
NUEVO LEÓN,2020-07-09,nowcast,1,1,1.1,1,1.1,0.17
NUEVO LEÓN,2020-07-10,nowcast,1,1,1.1,1,1.1,0.14
NUEVO LEÓN,2020-07-11,nowcast,1.1,1,1.1,1,1.1,0.09
NUEVO LEÓN,2020-07-12,nowcast,1.1,1,1.2,1,1.1,0.05
NUEVO LEÓN,2020-07-13,nowcast,1.1,1,1.2,1,1.1,0.03
NUEVO LEÓN,2020-07-14,forecast,1.1,1,1.2,1,1.1,0.1
NUEVO LEÓN,2020-07-15,forecast,1.1,1,1.2,1,1.1,0.13
NUEVO LEÓN,2020-07-16,forecast,1.1,0.9,1.2,1,1.1,0.15
NUEVO LEÓN,2020-07-17,forecast,1.1,0.9,1.3,1,1.1,0.19
NUEVO LEÓN,2020-07-18,forecast,1.1,0.9,1.3,1,1.1,0.2
NUEVO LEÓN,2020-07-19,forecast,1.1,0.9,1.3,1,1.1,0.24
NUEVO LEÓN,2020-07-20,forecast,1.1,0.9,1.3,1,1.2,0.25
NUEVO LEÓN,2020-07-21,forecast,1.1,0.8,1.3,1,1.1,0.25
NUEVO LEÓN,2020-07-22,forecast,1.1,0.9,1.3,1,1.1,0.28
NUEVO LEÓN,2020-07-23,forecast,1.1,0.8,1.3,1,1.2,0.28
NUEVO LEÓN,2020-07-24,forecast,1.1,0.8,1.3,1,1.2,0.3
NUEVO LEÓN,2020-07-25,forecast,1.1,0.8,1.3,1,1.2,0.3
NUEVO LEÓN,2020-07-26,forecast,1.1,0.8,1.4,1,1.2,0.32
NUEVO LEÓN,2020-07-27,forecast,1.1,0.8,1.4,0.9,1.2,0.32
OAXACA,2020-04-07,nowcast,1.2,0.4,2.1,0.9,1.4,0.29
OAXACA,2020-04-08,nowcast,1.2,0.6,2.1,0.9,1.5,0.27
OAXACA,2020-04-09,nowcast,1.3,0.6,2.1,0.9,1.5,0.24
OAXACA,2020-04-10,nowcast,1.3,0.6,2.2,0.9,1.5,0.2
OAXACA,2020-04-11,nowcast,1.3,0.7,2.2,1,1.5,0.19
OAXACA,2020-04-12,nowcast,1.4,0.7,2.2,1,1.5,0.16
OAXACA,2020-04-13,nowcast,1.4,0.7,2.1,1.1,1.6,0.16
OAXACA,2020-04-14,nowcast,1.3,0.7,2,1.1,1.5,0.15
OAXACA,2020-04-15,nowcast,1.4,0.8,2,1.1,1.6,0.14
OAXACA,2020-04-16,nowcast,1.3,0.8,2,1,1.5,0.16
OAXACA,2020-04-17,nowcast,1.3,0.7,1.9,1.1,1.5,0.15
OAXACA,2020-04-18,nowcast,1.3,0.7,1.9,1,1.5,0.16
OAXACA,2020-04-19,nowcast,1.3,0.8,1.8,1.1,1.5,0.16
OAXACA,2020-04-20,nowcast,1.3,0.8,1.9,1.1,1.5,0.14
OAXACA,2020-04-21,nowcast,1.3,0.8,1.9,1.1,1.4,0.14
OAXACA,2020-04-22,nowcast,1.3,0.8,1.8,1.1,1.5,0.14
OAXACA,2020-04-23,nowcast,1.3,0.8,1.8,1.1,1.5,0.12
OAXACA,2020-04-24,nowcast,1.3,0.9,1.8,1.1,1.4,0.11
OAXACA,2020-04-25,nowcast,1.3,0.9,1.8,1.1,1.4,0.1
OAXACA,2020-04-26,nowcast,1.3,0.9,1.8,1.1,1.5,0.09
OAXACA,2020-04-27,nowcast,1.3,1,1.8,1.1,1.5,0.07
OAXACA,2020-04-28,nowcast,1.3,0.9,1.8,1.2,1.5,0.07
OAXACA,2020-04-29,nowcast,1.4,1,1.8,1.2,1.5,0.05
OAXACA,2020-04-30,nowcast,1.4,1,1.8,1.2,1.5,0.03
OAXACA,2020-05-01,nowcast,1.4,1.1,1.8,1.2,1.5,0.02
OAXACA,2020-05-02,nowcast,1.4,1.1,1.8,1.3,1.6,0.01
OAXACA,2020-05-03,nowcast,1.5,1.1,1.8,1.3,1.6,0.01
OAXACA,2020-05-04,nowcast,1.5,1.1,1.8,1.3,1.6,0.01
OAXACA,2020-05-05,nowcast,1.5,1.1,1.8,1.3,1.6,0.01
OAXACA,2020-05-06,nowcast,1.5,1.2,1.8,1.3,1.6,0
OAXACA,2020-05-07,nowcast,1.5,1.2,1.8,1.4,1.6,0
OAXACA,2020-05-08,nowcast,1.5,1.2,1.8,1.4,1.6,0
OAXACA,2020-05-09,nowcast,1.5,1.2,1.8,1.3,1.6,0
OAXACA,2020-05-10,nowcast,1.4,1.2,1.7,1.3,1.5,0
OAXACA,2020-05-11,nowcast,1.4,1.1,1.7,1.3,1.5,0.01
OAXACA,2020-05-12,nowcast,1.3,1.1,1.6,1.2,1.4,0.02
OAXACA,2020-05-13,nowcast,1.3,1,1.5,1.2,1.4,0.03
OAXACA,2020-05-14,nowcast,1.2,1,1.4,1.1,1.3,0.06
OAXACA,2020-05-15,nowcast,1.2,0.9,1.4,1.1,1.3,0.11
OAXACA,2020-05-16,nowcast,1.1,0.9,1.3,1,1.2,0.18
OAXACA,2020-05-17,nowcast,1.1,0.9,1.3,1,1.2,0.23
OAXACA,2020-05-18,nowcast,1.1,0.9,1.3,1,1.1,0.24
OAXACA,2020-05-19,nowcast,1.1,0.9,1.2,1,1.1,0.23
OAXACA,2020-05-20,nowcast,1.1,0.9,1.2,1,1.1,0.21
OAXACA,2020-05-21,nowcast,1.1,0.9,1.3,1,1.2,0.15
OAXACA,2020-05-22,nowcast,1.1,1,1.3,1,1.2,0.1
OAXACA,2020-05-23,nowcast,1.1,1,1.3,1.1,1.2,0.05
OAXACA,2020-05-24,nowcast,1.2,1,1.4,1.1,1.2,0.02
OAXACA,2020-05-25,nowcast,1.2,1,1.4,1.1,1.2,0.01
OAXACA,2020-05-26,nowcast,1.2,1.1,1.4,1.1,1.2,0.01
OAXACA,2020-05-27,nowcast,1.2,1.1,1.4,1.1,1.3,0.02
OAXACA,2020-05-28,nowcast,1.2,1,1.4,1.1,1.3,0.02
OAXACA,2020-05-29,nowcast,1.2,1,1.3,1.1,1.2,0.03
OAXACA,2020-05-30,nowcast,1.1,1,1.3,1.1,1.2,0.06
OAXACA,2020-05-31,nowcast,1.1,1,1.3,1.1,1.2,0.08
OAXACA,2020-06-01,nowcast,1.1,1,1.2,1.1,1.2,0.11
OAXACA,2020-06-02,nowcast,1.1,1,1.2,1.1,1.2,0.12
OAXACA,2020-06-03,nowcast,1.1,1,1.2,1,1.1,0.1
OAXACA,2020-06-04,nowcast,1.1,1,1.2,1,1.1,0.1
OAXACA,2020-06-05,nowcast,1.1,1,1.2,1,1.1,0.07
OAXACA,2020-06-06,nowcast,1.1,1,1.2,1,1.1,0.08
OAXACA,2020-06-07,nowcast,1.1,1,1.2,1,1.1,0.07
OAXACA,2020-06-08,nowcast,1.1,1,1.2,1,1.1,0.09
OAXACA,2020-06-09,nowcast,1.1,1,1.2,1.1,1.1,0.09
OAXACA,2020-06-10,nowcast,1.1,1,1.2,1,1.1,0.14
OAXACA,2020-06-11,nowcast,1.1,0.9,1.2,1,1.1,0.18
OAXACA,2020-06-12,nowcast,1.1,0.9,1.2,1,1.1,0.19
OAXACA,2020-06-13,nowcast,1.1,0.9,1.2,1,1.1,0.2
OAXACA,2020-06-14,nowcast,1.1,0.9,1.2,1,1.1,0.2
OAXACA,2020-06-15,nowcast,1.1,1,1.2,1,1.1,0.18
OAXACA,2020-06-16,nowcast,1,0.9,1.2,1,1.1,0.19
OAXACA,2020-06-17,nowcast,1.1,0.9,1.2,1,1.1,0.18
OAXACA,2020-06-18,nowcast,1.1,1,1.2,1,1.1,0.15
OAXACA,2020-06-19,nowcast,1.1,1,1.2,1,1.1,0.12
OAXACA,2020-06-20,nowcast,1.1,1,1.2,1,1.1,0.09
OAXACA,2020-06-21,nowcast,1.1,1,1.2,1,1.1,0.1
OAXACA,2020-06-22,nowcast,1.1,1,1.2,1,1.1,0.1
OAXACA,2020-06-23,nowcast,1.1,1,1.2,1,1.1,0.11
OAXACA,2020-06-24,nowcast,1.1,1,1.2,1,1.1,0.1
OAXACA,2020-06-25,nowcast,1.1,1,1.2,1,1.1,0.1
OAXACA,2020-06-26,nowcast,1.1,1,1.2,1,1.1,0.1
OAXACA,2020-06-27,nowcast,1.1,1,1.2,1,1.1,0.08
OAXACA,2020-06-28,nowcast,1.1,1,1.2,1,1.1,0.12
OAXACA,2020-06-29,nowcast,1.1,1,1.2,1,1.1,0.17
OAXACA,2020-06-30,nowcast,1,0.9,1.1,1,1.1,0.29
OAXACA,2020-07-01,nowcast,1,0.9,1.1,1,1.1,0.44
OAXACA,2020-07-02,nowcast,1,0.9,1.1,0.9,1,0.62
OAXACA,2020-07-03,nowcast,1,0.8,1.1,0.9,1,0.73
OAXACA,2020-07-04,nowcast,0.9,0.8,1,0.9,1,0.84
OAXACA,2020-07-05,nowcast,0.9,0.8,1,0.9,1,0.91
OAXACA,2020-07-06,nowcast,0.9,0.8,1,0.9,1,0.96
OAXACA,2020-07-07,nowcast,0.9,0.8,1,0.9,0.9,0.97
OAXACA,2020-07-08,nowcast,0.9,0.8,1,0.9,0.9,0.96
OAXACA,2020-07-09,nowcast,0.9,0.8,1,0.9,0.9,0.92
OAXACA,2020-07-10,nowcast,0.9,0.8,1.1,0.9,1,0.83
OAXACA,2020-07-11,nowcast,1,0.8,1.1,0.9,1,0.69
OAXACA,2020-07-12,nowcast,1,0.9,1.1,0.9,1,0.53
OAXACA,2020-07-13,nowcast,1,0.9,1.2,1,1.1,0.37
OAXACA,2020-07-14,forecast,1,0.9,1.2,1,1.1,0.41
OAXACA,2020-07-15,forecast,1,0.8,1.2,0.9,1.1,0.44
OAXACA,2020-07-16,forecast,1,0.8,1.2,0.9,1.1,0.45
OAXACA,2020-07-17,forecast,1,0.8,1.2,0.9,1.1,0.45
OAXACA,2020-07-18,forecast,1,0.8,1.2,0.9,1.1,0.46
OAXACA,2020-07-19,forecast,1,0.8,1.3,0.9,1.1,0.47
OAXACA,2020-07-20,forecast,1,0.7,1.2,0.9,1.1,0.48
OAXACA,2020-07-21,forecast,1,0.7,1.3,0.9,1.1,0.48
OAXACA,2020-07-22,forecast,1,0.8,1.3,0.9,1.1,0.5
OAXACA,2020-07-23,forecast,1,0.7,1.3,0.9,1.1,0.48
OAXACA,2020-07-24,forecast,1,0.7,1.3,0.9,1.1,0.48
OAXACA,2020-07-25,forecast,1,0.7,1.3,0.9,1.1,0.49
OAXACA,2020-07-26,forecast,1,0.7,1.3,0.9,1.1,0.49
OAXACA,2020-07-27,forecast,1,0.7,1.4,0.9,1.1,0.49
PUEBLA,2020-04-03,nowcast,1.3,0.9,1.8,1.1,1.5,0.12
PUEBLA,2020-04-04,nowcast,1.2,0.8,1.6,1.1,1.4,0.17
PUEBLA,2020-04-05,nowcast,1.2,0.8,1.6,1,1.3,0.21
PUEBLA,2020-04-06,nowcast,1.2,0.8,1.5,1,1.3,0.23
PUEBLA,2020-04-07,nowcast,1.1,0.8,1.5,1,1.2,0.25
PUEBLA,2020-04-08,nowcast,1.1,0.8,1.5,1,1.2,0.25
PUEBLA,2020-04-09,nowcast,1.1,0.8,1.5,1,1.2,0.27
PUEBLA,2020-04-10,nowcast,1.1,0.8,1.4,1,1.2,0.26
PUEBLA,2020-04-11,nowcast,1.1,0.8,1.5,1,1.2,0.23
PUEBLA,2020-04-12,nowcast,1.2,0.8,1.5,1,1.2,0.18
PUEBLA,2020-04-13,nowcast,1.2,0.9,1.5,1,1.3,0.15
PUEBLA,2020-04-14,nowcast,1.2,0.9,1.5,1.1,1.3,0.1
PUEBLA,2020-04-15,nowcast,1.2,0.9,1.5,1.1,1.3,0.09
PUEBLA,2020-04-16,nowcast,1.2,1,1.6,1.1,1.3,0.06
PUEBLA,2020-04-17,nowcast,1.3,1,1.6,1.1,1.4,0.06
PUEBLA,2020-04-18,nowcast,1.3,1,1.6,1.1,1.4,0.04
PUEBLA,2020-04-19,nowcast,1.3,1,1.6,1.2,1.4,0.04
PUEBLA,2020-04-20,nowcast,1.3,1,1.6,1.2,1.4,0.04
PUEBLA,2020-04-21,nowcast,1.3,1,1.6,1.1,1.4,0.05
PUEBLA,2020-04-22,nowcast,1.2,1,1.5,1.2,1.4,0.05
PUEBLA,2020-04-23,nowcast,1.2,1,1.5,1.1,1.3,0.08
PUEBLA,2020-04-24,nowcast,1.2,0.9,1.5,1.1,1.3,0.09
PUEBLA,2020-04-25,nowcast,1.2,0.9,1.4,1.1,1.3,0.09
PUEBLA,2020-04-26,nowcast,1.2,0.9,1.4,1.1,1.2,0.11
PUEBLA,2020-04-27,nowcast,1.1,0.9,1.4,1.1,1.2,0.13
PUEBLA,2020-04-28,nowcast,1.1,0.9,1.4,1.1,1.2,0.15
PUEBLA,2020-04-29,nowcast,1.1,0.9,1.3,1,1.2,0.16
PUEBLA,2020-04-30,nowcast,1.1,0.9,1.3,1,1.2,0.16
PUEBLA,2020-05-01,nowcast,1.1,0.9,1.3,1,1.2,0.18
PUEBLA,2020-05-02,nowcast,1.1,0.9,1.3,1,1.2,0.18
PUEBLA,2020-05-03,nowcast,1.1,0.9,1.3,1,1.2,0.15
PUEBLA,2020-05-04,nowcast,1.1,0.9,1.3,1,1.2,0.11
PUEBLA,2020-05-05,nowcast,1.1,0.9,1.3,1.1,1.2,0.09
PUEBLA,2020-05-06,nowcast,1.2,1,1.4,1.1,1.2,0.06
PUEBLA,2020-05-07,nowcast,1.2,1,1.4,1.1,1.2,0.04
PUEBLA,2020-05-08,nowcast,1.2,1,1.4,1.1,1.3,0.03
PUEBLA,2020-05-09,nowcast,1.2,1,1.4,1.1,1.3,0.02
PUEBLA,2020-05-10,nowcast,1.2,1.1,1.4,1.1,1.3,0.01
PUEBLA,2020-05-11,nowcast,1.3,1.1,1.5,1.2,1.3,0.01
PUEBLA,2020-05-12,nowcast,1.3,1.1,1.4,1.2,1.3,0.01
PUEBLA,2020-05-13,nowcast,1.3,1.1,1.4,1.2,1.3,0.01
PUEBLA,2020-05-14,nowcast,1.3,1.1,1.4,1.2,1.3,0.01
PUEBLA,2020-05-15,nowcast,1.3,1.1,1.4,1.2,1.3,0.01
PUEBLA,2020-05-16,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
PUEBLA,2020-05-17,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
PUEBLA,2020-05-18,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
PUEBLA,2020-05-19,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
PUEBLA,2020-05-20,nowcast,1.2,1.1,1.4,1.1,1.2,0.01
PUEBLA,2020-05-21,nowcast,1.2,1.1,1.4,1.1,1.2,0.02
PUEBLA,2020-05-22,nowcast,1.2,1,1.3,1.1,1.2,0.02
PUEBLA,2020-05-23,nowcast,1.2,1,1.3,1.1,1.2,0.02
PUEBLA,2020-05-24,nowcast,1.2,1,1.3,1.1,1.2,0.02
PUEBLA,2020-05-25,nowcast,1.1,1,1.3,1.1,1.2,0.03
PUEBLA,2020-05-26,nowcast,1.1,1,1.3,1.1,1.2,0.04
PUEBLA,2020-05-27,nowcast,1.1,1,1.3,1.1,1.2,0.05
PUEBLA,2020-05-28,nowcast,1.1,1,1.3,1.1,1.2,0.02
PUEBLA,2020-05-29,nowcast,1.1,1,1.3,1.1,1.2,0.02
PUEBLA,2020-05-30,nowcast,1.1,1,1.3,1.1,1.2,0.01
PUEBLA,2020-05-31,nowcast,1.2,1.1,1.3,1.1,1.2,0.01
PUEBLA,2020-06-01,nowcast,1.1,1,1.3,1.1,1.2,0.01
PUEBLA,2020-06-02,nowcast,1.1,1,1.3,1.1,1.2,0.01
PUEBLA,2020-06-03,nowcast,1.1,1,1.3,1.1,1.2,0.02
PUEBLA,2020-06-04,nowcast,1.1,1,1.2,1.1,1.2,0.02
PUEBLA,2020-06-05,nowcast,1.1,1,1.2,1.1,1.2,0.02
PUEBLA,2020-06-06,nowcast,1.1,1,1.2,1.1,1.2,0.01
PUEBLA,2020-06-07,nowcast,1.1,1,1.2,1.1,1.2,0.01
PUEBLA,2020-06-08,nowcast,1.1,1,1.2,1.1,1.2,0.01
PUEBLA,2020-06-09,nowcast,1.1,1,1.2,1.1,1.2,0.01
PUEBLA,2020-06-10,nowcast,1.2,1,1.2,1.1,1.2,0
PUEBLA,2020-06-11,nowcast,1.2,1.1,1.3,1.1,1.2,0.01
PUEBLA,2020-06-12,nowcast,1.2,1.1,1.3,1.1,1.2,0
PUEBLA,2020-06-13,nowcast,1.2,1,1.3,1.1,1.2,0
PUEBLA,2020-06-14,nowcast,1.1,1,1.2,1.1,1.2,0.01
PUEBLA,2020-06-15,nowcast,1.1,1,1.2,1.1,1.2,0.03
PUEBLA,2020-06-16,nowcast,1.1,1,1.2,1.1,1.1,0.07
PUEBLA,2020-06-17,nowcast,1.1,1,1.2,1,1.1,0.15
PUEBLA,2020-06-18,nowcast,1,0.9,1.1,1,1.1,0.24
PUEBLA,2020-06-19,nowcast,1,0.9,1.1,1,1.1,0.34
PUEBLA,2020-06-20,nowcast,1,0.9,1.1,1,1,0.42
PUEBLA,2020-06-21,nowcast,1,0.9,1.1,1,1,0.52
PUEBLA,2020-06-22,nowcast,1,0.9,1.1,1,1,0.61
PUEBLA,2020-06-23,nowcast,1,0.9,1,1,1,0.67
PUEBLA,2020-06-24,nowcast,1,0.9,1.1,1,1,0.66
PUEBLA,2020-06-25,nowcast,1,0.9,1.1,1,1,0.64
PUEBLA,2020-06-26,nowcast,1,0.9,1.1,1,1,0.64
PUEBLA,2020-06-27,nowcast,1,0.9,1.1,1,1,0.63
PUEBLA,2020-06-28,nowcast,1,0.9,1.1,1,1,0.62
PUEBLA,2020-06-29,nowcast,1,0.9,1.1,1,1,0.61
PUEBLA,2020-06-30,nowcast,1,0.9,1.1,1,1,0.61
PUEBLA,2020-07-01,nowcast,1,0.9,1.1,1,1,0.62
PUEBLA,2020-07-02,nowcast,1,0.9,1.1,1,1,0.6
PUEBLA,2020-07-03,nowcast,1,0.9,1.1,1,1,0.55
PUEBLA,2020-07-04,nowcast,1,0.9,1.1,1,1,0.45
PUEBLA,2020-07-05,nowcast,1,0.9,1.1,1,1,0.41
PUEBLA,2020-07-06,nowcast,1,0.9,1.1,1,1,0.42
PUEBLA,2020-07-07,nowcast,1,0.9,1.1,1,1,0.45
PUEBLA,2020-07-08,nowcast,1,0.9,1.1,1,1,0.46
PUEBLA,2020-07-09,nowcast,1,0.9,1.1,1,1,0.4
PUEBLA,2020-07-10,nowcast,1,1,1.1,1,1.1,0.23
PUEBLA,2020-07-11,nowcast,1.1,1,1.2,1,1.1,0.07
PUEBLA,2020-07-12,nowcast,1.1,1,1.3,1.1,1.2,0.01
PUEBLA,2020-07-13,nowcast,1.2,1.1,1.3,1.1,1.2,0
PUEBLA,2020-07-14,forecast,1.2,1,1.3,1.1,1.2,0.02
PUEBLA,2020-07-15,forecast,1.2,1,1.3,1.1,1.2,0.04
PUEBLA,2020-07-16,forecast,1.2,1,1.3,1.1,1.2,0.04
PUEBLA,2020-07-17,forecast,1.2,1,1.3,1.1,1.2,0.05
PUEBLA,2020-07-18,forecast,1.2,1,1.4,1.1,1.2,0.08
PUEBLA,2020-07-19,forecast,1.2,1,1.4,1.1,1.2,0.08
PUEBLA,2020-07-20,forecast,1.2,1,1.4,1,1.2,0.09
PUEBLA,2020-07-21,forecast,1.2,0.9,1.4,1.1,1.2,0.1
PUEBLA,2020-07-22,forecast,1.2,0.9,1.4,1.1,1.2,0.1
PUEBLA,2020-07-23,forecast,1.2,0.9,1.4,1,1.2,0.12
PUEBLA,2020-07-24,forecast,1.2,0.9,1.4,1,1.2,0.12
PUEBLA,2020-07-25,forecast,1.2,0.9,1.5,1,1.2,0.13
PUEBLA,2020-07-26,forecast,1.2,0.9,1.5,1,1.2,0.14
PUEBLA,2020-07-27,forecast,1.2,0.9,1.5,1,1.3,0.14
QUERETARO,2020-04-07,nowcast,1.2,0.5,1.9,0.8,1.4,0.34
QUERETARO,2020-04-08,nowcast,1.1,0.5,1.9,0.9,1.4,0.35
QUERETARO,2020-04-09,nowcast,1.1,0.5,1.8,0.8,1.4,0.35
QUERETARO,2020-04-10,nowcast,1.1,0.5,1.9,0.9,1.4,0.33
QUERETARO,2020-04-11,nowcast,1.2,0.5,1.9,0.9,1.4,0.32
QUERETARO,2020-04-12,nowcast,1.2,0.5,1.8,0.9,1.4,0.33
QUERETARO,2020-04-13,nowcast,1.2,0.5,1.8,0.9,1.4,0.31
QUERETARO,2020-04-14,nowcast,1.2,0.6,1.8,0.9,1.4,0.29
QUERETARO,2020-04-15,nowcast,1.2,0.6,1.9,0.9,1.4,0.29
QUERETARO,2020-04-16,nowcast,1.2,0.6,1.9,0.9,1.4,0.25
QUERETARO,2020-04-17,nowcast,1.2,0.6,1.9,1,1.5,0.23
QUERETARO,2020-04-18,nowcast,1.3,0.7,2,1,1.5,0.21
QUERETARO,2020-04-19,nowcast,1.3,0.7,1.9,1,1.4,0.18
QUERETARO,2020-04-20,nowcast,1.3,0.7,1.9,1,1.5,0.19
QUERETARO,2020-04-21,nowcast,1.3,0.8,1.9,1.1,1.5,0.15
QUERETARO,2020-04-22,nowcast,1.3,0.7,1.9,1,1.4,0.15
QUERETARO,2020-04-23,nowcast,1.3,0.8,1.9,1.1,1.4,0.14
QUERETARO,2020-04-24,nowcast,1.3,0.8,1.8,1.1,1.5,0.13
QUERETARO,2020-04-25,nowcast,1.3,0.8,1.9,1.1,1.5,0.12
QUERETARO,2020-04-26,nowcast,1.3,0.9,1.9,1.1,1.5,0.11
QUERETARO,2020-04-27,nowcast,1.3,0.9,1.9,1.1,1.5,0.09
QUERETARO,2020-04-28,nowcast,1.4,0.9,1.8,1.2,1.5,0.07
QUERETARO,2020-04-29,nowcast,1.4,1,1.9,1.2,1.5,0.06
QUERETARO,2020-04-30,nowcast,1.4,1,1.8,1.2,1.5,0.05
QUERETARO,2020-05-01,nowcast,1.4,1,1.8,1.2,1.5,0.05
QUERETARO,2020-05-02,nowcast,1.4,1,1.8,1.2,1.5,0.04
QUERETARO,2020-05-03,nowcast,1.4,1,1.8,1.2,1.5,0.04
QUERETARO,2020-05-04,nowcast,1.4,1,1.7,1.2,1.5,0.03
QUERETARO,2020-05-05,nowcast,1.4,1,1.7,1.2,1.5,0.04
QUERETARO,2020-05-06,nowcast,1.3,1,1.7,1.2,1.5,0.04
QUERETARO,2020-05-07,nowcast,1.3,1,1.7,1.2,1.4,0.04
QUERETARO,2020-05-08,nowcast,1.3,1,1.6,1.2,1.4,0.05
QUERETARO,2020-05-09,nowcast,1.3,1,1.6,1.1,1.4,0.07
QUERETARO,2020-05-10,nowcast,1.2,1,1.5,1.1,1.3,0.09
QUERETARO,2020-05-11,nowcast,1.2,0.9,1.5,1.1,1.3,0.11
QUERETARO,2020-05-12,nowcast,1.2,0.9,1.4,1.1,1.3,0.13
QUERETARO,2020-05-13,nowcast,1.1,0.9,1.4,1.1,1.3,0.16
QUERETARO,2020-05-14,nowcast,1.1,0.9,1.4,1,1.2,0.2
QUERETARO,2020-05-15,nowcast,1.1,0.8,1.3,1,1.2,0.25
QUERETARO,2020-05-16,nowcast,1.1,0.8,1.3,1,1.2,0.31
QUERETARO,2020-05-17,nowcast,1,0.8,1.2,1,1.1,0.39
QUERETARO,2020-05-18,nowcast,1,0.8,1.2,0.9,1.1,0.47
QUERETARO,2020-05-19,nowcast,1,0.8,1.2,0.9,1.1,0.5
QUERETARO,2020-05-20,nowcast,1,0.8,1.2,0.9,1.1,0.52
QUERETARO,2020-05-21,nowcast,1,0.8,1.2,0.9,1.1,0.49
QUERETARO,2020-05-22,nowcast,1,0.8,1.2,0.9,1.1,0.47
QUERETARO,2020-05-23,nowcast,1,0.8,1.2,0.9,1.1,0.41
QUERETARO,2020-05-24,nowcast,1,0.8,1.3,0.9,1.1,0.39
QUERETARO,2020-05-25,nowcast,1,0.8,1.3,0.9,1.1,0.35
QUERETARO,2020-05-26,nowcast,1.1,0.9,1.3,1,1.1,0.32
QUERETARO,2020-05-27,nowcast,1.1,0.8,1.3,1,1.1,0.3
QUERETARO,2020-05-28,nowcast,1.1,0.8,1.3,1,1.1,0.28
QUERETARO,2020-05-29,nowcast,1.1,0.9,1.3,1,1.1,0.29
QUERETARO,2020-05-30,nowcast,1.1,0.9,1.3,1,1.1,0.31
QUERETARO,2020-05-31,nowcast,1,0.9,1.3,1,1.1,0.32
QUERETARO,2020-06-01,nowcast,1,0.8,1.2,1,1.1,0.37
QUERETARO,2020-06-02,nowcast,1,0.8,1.2,0.9,1.1,0.41
QUERETARO,2020-06-03,nowcast,1,0.8,1.2,0.9,1.1,0.47
QUERETARO,2020-06-04,nowcast,1,0.8,1.2,0.9,1.1,0.5
QUERETARO,2020-06-05,nowcast,1,0.8,1.2,0.9,1.1,0.54
QUERETARO,2020-06-06,nowcast,1,0.8,1.2,0.9,1.1,0.54
QUERETARO,2020-06-07,nowcast,1,0.8,1.2,0.9,1,0.58
QUERETARO,2020-06-08,nowcast,1,0.8,1.2,0.9,1,0.6
QUERETARO,2020-06-09,nowcast,1,0.8,1.2,0.9,1,0.61
QUERETARO,2020-06-10,nowcast,1,0.8,1.2,0.9,1,0.62
QUERETARO,2020-06-11,nowcast,1,0.8,1.2,0.9,1,0.64
QUERETARO,2020-06-12,nowcast,1,0.8,1.1,0.9,1,0.65
QUERETARO,2020-06-13,nowcast,1,0.7,1.1,0.9,1,0.67
QUERETARO,2020-06-14,nowcast,0.9,0.7,1.1,0.9,1,0.7
QUERETARO,2020-06-15,nowcast,0.9,0.7,1.1,0.9,1,0.7
QUERETARO,2020-06-16,nowcast,0.9,0.7,1.1,0.9,1,0.69
QUERETARO,2020-06-17,nowcast,1,0.8,1.2,0.9,1,0.66
QUERETARO,2020-06-18,nowcast,1,0.7,1.2,0.9,1,0.63
QUERETARO,2020-06-19,nowcast,1,0.8,1.2,0.9,1,0.56
QUERETARO,2020-06-20,nowcast,1,0.8,1.3,0.9,1.1,0.48
QUERETARO,2020-06-21,nowcast,1,0.8,1.3,0.9,1.1,0.4
QUERETARO,2020-06-22,nowcast,1.1,0.8,1.3,1,1.1,0.33
QUERETARO,2020-06-23,nowcast,1.1,0.9,1.3,1,1.1,0.25
QUERETARO,2020-06-24,nowcast,1.1,0.9,1.3,1,1.2,0.18
QUERETARO,2020-06-25,nowcast,1.1,0.9,1.4,1,1.2,0.14
QUERETARO,2020-06-26,nowcast,1.1,0.9,1.3,1,1.2,0.13
QUERETARO,2020-06-27,nowcast,1.1,0.9,1.3,1,1.2,0.12
QUERETARO,2020-06-28,nowcast,1.1,0.9,1.3,1,1.2,0.12
QUERETARO,2020-06-29,nowcast,1.1,0.9,1.3,1.1,1.2,0.11
QUERETARO,2020-06-30,nowcast,1.1,0.9,1.3,1.1,1.2,0.13
QUERETARO,2020-07-01,nowcast,1.1,0.9,1.3,1,1.2,0.14
QUERETARO,2020-07-02,nowcast,1.1,0.9,1.3,1,1.2,0.14
QUERETARO,2020-07-03,nowcast,1.1,0.9,1.3,1,1.2,0.15
QUERETARO,2020-07-04,nowcast,1.1,0.9,1.3,1,1.2,0.14
QUERETARO,2020-07-05,nowcast,1.1,0.9,1.3,1,1.2,0.15
QUERETARO,2020-07-06,nowcast,1.1,0.9,1.3,1,1.2,0.16
QUERETARO,2020-07-07,nowcast,1.1,0.9,1.3,1,1.2,0.17
QUERETARO,2020-07-08,nowcast,1.1,0.9,1.3,1,1.2,0.17
